Geneid,module,Ensembl,gene_symbol,gene_type
ENSG00000185668.8,Module 1,ENSG00000185668,POU3F1,protein_coding
ENSG00000187193.11,Module 2,ENSG00000187193,MT1X,protein_coding
ENSG00000197296.7,Module 1,ENSG00000197296,FITM2,protein_coding
ENSG00000132669.16,Module 1,ENSG00000132669,RIN2,protein_coding
ENSG00000182054.12,Module 2,ENSG00000182054,IDH2,protein_coding
ENSG00000245248.11,Module 5,ENSG00000245248,USP2-AS1,lncRNA
ENSG00000196369.14,Module 1,ENSG00000196369,SRGAP2B,protein_coding
ENSG00000058453.19,Module 5,ENSG00000058453,CROCC,protein_coding
ENSG00000135480.19,Module 2,ENSG00000135480,KRT7,protein_coding
ENSG00000113269.16,Module 1,ENSG00000113269,RNF130,protein_coding
ENSG00000198718.15,Module 2,ENSG00000198718,TOGARAM1,protein_coding
ENSG00000140043.14,Module 4,ENSG00000140043,PTGR2,protein_coding
ENSG00000184635.18,Module 1,ENSG00000184635,ZNF93,protein_coding
ENSG00000163629.15,Module 1,ENSG00000163629,PTPN13,protein_coding
ENSG00000232347.2,Module 1,ENSG00000232347,ENSG00000232347,lncRNA
ENSG00000107864.17,Module 1,ENSG00000107864,CPEB3,protein_coding
ENSG00000100154.16,Module 5,ENSG00000100154,TTC28,protein_coding
ENSG00000174307.8,Module 1,ENSG00000174307,PHLDA3,protein_coding
ENSG00000147434.10,Module 3,ENSG00000147434,CHRNA6,protein_coding
ENSG00000162645.15,Module 1,ENSG00000162645,GBP2,protein_coding
ENSG00000234964.4,Module 1,ENSG00000234964,FABP5P7,processed_pseudogene
ENSG00000111641.15,Module 1,ENSG00000111641,NOP2,protein_coding
ENSG00000289191.3,Module 1,ENSG00000289191,ENSG00000289191,lncRNA
ENSG00000111796.5,Module 1,ENSG00000111796,KLRB1,protein_coding
ENSG00000107105.17,Module 1,ENSG00000107105,ELAVL2,protein_coding
ENSG00000164742.18,Module 1,ENSG00000164742,ADCY1,protein_coding
ENSG00000204267.21,Module 5,ENSG00000204267,TAP2,protein_coding
ENSG00000181404.19,Module 1,ENSG00000181404,WASHC1,protein_coding
ENSG00000226137.6,Module 1,ENSG00000226137,BAIAP2-DT,lncRNA
ENSG00000249790.4,Module 1,ENSG00000249790,LINC02972,lncRNA
ENSG00000119686.12,Module 2,ENSG00000119686,FLVCR2,protein_coding
ENSG00000168843.16,Module 1,ENSG00000168843,FSTL5,protein_coding
ENSG00000138083.6,Module 1,ENSG00000138083,SIX3,protein_coding
ENSG00000187634.15,Module 1,ENSG00000187634,SAMD11,protein_coding
ENSG00000215218.5,Module 1,ENSG00000215218,UBE2QL1,protein_coding
ENSG00000180340.7,Module 3,ENSG00000180340,FZD2,protein_coding
ENSG00000203724.13,Module 1,ENSG00000203724,C1orf53,protein_coding
ENSG00000133131.17,Module 1,ENSG00000133131,MORC4,protein_coding
ENSG00000136826.17,Module 1,ENSG00000136826,KLF4,protein_coding
ENSG00000308563.1,Module 1,ENSG00000308563,ENSG00000308563,lncRNA
ENSG00000145632.17,Module 1,ENSG00000145632,PLK2,protein_coding
ENSG00000146021.17,Module 5,ENSG00000146021,KLHL3,protein_coding
ENSG00000206077.15,Module 6,ENSG00000206077,ZDHHC11B,protein_coding
ENSG00000066468.26,Module 1,ENSG00000066468,FGFR2,protein_coding
ENSG00000211772.11,Module 2,ENSG00000211772,TRBC2,TR_C_gene
ENSG00000007038.13,Module 1,ENSG00000007038,PRSS21,protein_coding
ENSG00000158050.8,Module 5,ENSG00000158050,DUSP2,protein_coding
ENSG00000260997.1,Module 2,ENSG00000260997,ENSG00000260997,lncRNA
ENSG00000250159.8,Module 2,ENSG00000250159,PKD2L2-DT,lncRNA
ENSG00000104723.23,Module 1,ENSG00000104723,TUSC3,protein_coding
ENSG00000075891.26,Module 1,ENSG00000075891,PAX2,protein_coding
ENSG00000025423.13,Module 5,ENSG00000025423,HSD17B6,protein_coding
ENSG00000135597.21,Module 5,ENSG00000135597,REPS1,protein_coding
ENSG00000154153.16,Module 1,ENSG00000154153,RETREG1,protein_coding
ENSG00000140323.7,Module 5,ENSG00000140323,DISP2,protein_coding
ENSG00000213145.12,Module 2,ENSG00000213145,CRIP1,protein_coding
ENSG00000266976.3,Module 1,ENSG00000266976,ERVE-5,lncRNA
ENSG00000143434.19,Module 1,ENSG00000143434,SEMA6C,protein_coding
ENSG00000231419.7,Module 1,ENSG00000231419,LINC00689,lncRNA
ENSG00000172594.15,Module 1,ENSG00000172594,SMPDL3A,protein_coding
ENSG00000169248.14,Module 1,ENSG00000169248,CXCL11,protein_coding
ENSG00000163554.15,Module 1,ENSG00000163554,SPTA1,protein_coding
ENSG00000232053.8,Module 4,ENSG00000232053,ENSG00000232053,lncRNA
ENSG00000116329.13,Module 1,ENSG00000116329,OPRD1,protein_coding
ENSG00000142494.15,Module 1,ENSG00000142494,SLC47A1,protein_coding
ENSG00000225973.6,Module 1,ENSG00000225973,PIGBOS1,protein_coding
ENSG00000272636.7,Module 1,ENSG00000272636,DOC2B,protein_coding
ENSG00000164684.14,Module 1,ENSG00000164684,ZNF704,protein_coding
ENSG00000116962.17,Module 1,ENSG00000116962,NID1,protein_coding
ENSG00000077522.17,Module 1,ENSG00000077522,ACTN2,protein_coding
ENSG00000144649.12,Module 1,ENSG00000144649,GASK1A,protein_coding
ENSG00000271503.8,Module 2,ENSG00000271503,CCL5,protein_coding
ENSG00000261799.1,Module 1,ENSG00000261799,ENSG00000261799,lncRNA
ENSG00000120051.16,Module 6,ENSG00000120051,CFAP58,protein_coding
ENSG00000160791.15,Module 1,ENSG00000160791,CCR5,protein_coding
ENSG00000136286.18,Module 2,ENSG00000136286,MYO1G,protein_coding
ENSG00000261578.1,Module 1,ENSG00000261578,ENSG00000261578,lncRNA
ENSG00000057704.15,Module 1,ENSG00000057704,TMCC3,protein_coding
ENSG00000010310.11,Module 1,ENSG00000010310,GIPR,protein_coding
ENSG00000170456.18,Module 1,ENSG00000170456,DENND5B,protein_coding
ENSG00000099139.16,Module 1,ENSG00000099139,PCSK5,protein_coding
ENSG00000144218.22,Module 1,ENSG00000144218,AFF3,protein_coding
ENSG00000075035.12,Module 1,ENSG00000075035,WSCD2,protein_coding
ENSG00000186815.15,Module 5,ENSG00000186815,TPCN1,protein_coding
ENSG00000175029.19,Module 1,ENSG00000175029,CTBP2,protein_coding
ENSG00000164002.14,Module 1,ENSG00000164002,EXO5,protein_coding
ENSG00000116176.9,Module 1,ENSG00000116176,TPSG1,protein_coding
ENSG00000163453.13,Module 1,ENSG00000163453,IGFBP7,protein_coding
ENSG00000130203.12,Module 6,ENSG00000130203,APOE,protein_coding
ENSG00000136999.7,Module 1,ENSG00000136999,CCN3,protein_coding
ENSG00000100890.18,Module 5,ENSG00000100890,PRORP,protein_coding
ENSG00000309148.1,Module 1,ENSG00000309148,ENSG00000309148,lncRNA
ENSG00000183580.11,Module 1,ENSG00000183580,FBXL7,protein_coding
ENSG00000236830.9,Module 1,ENSG00000236830,CBR3-AS1,lncRNA
ENSG00000177465.6,Module 1,ENSG00000177465,ACOT4,protein_coding
ENSG00000197816.18,Module 1,ENSG00000197816,CCDC180,protein_coding
ENSG00000133937.6,Module 1,ENSG00000133937,GSC,protein_coding
ENSG00000015285.14,Module 2,ENSG00000015285,WAS,protein_coding
ENSG00000308331.1,Module 1,ENSG00000308331,ENSG00000308331,lncRNA
ENSG00000308693.1,Module 1,ENSG00000308693,ENSG00000308693,lncRNA
ENSG00000253250.5,Module 1,ENSG00000253250,C8orf88,protein_coding
ENSG00000119714.13,Module 5,ENSG00000119714,GPR68,protein_coding
ENSG00000143473.16,Module 1,ENSG00000143473,KCNH1,protein_coding
ENSG00000272831.3,Module 1,ENSG00000272831,ENSG00000272831,lncRNA
ENSG00000087842.13,Module 1,ENSG00000087842,PIR,protein_coding
ENSG00000156234.9,Module 1,ENSG00000156234,CXCL13,protein_coding
ENSG00000138134.14,Module 2,ENSG00000138134,STAMBPL1,protein_coding
ENSG00000101445.12,Module 2,ENSG00000101445,PPP1R16B,protein_coding
ENSG00000145431.13,Module 1,ENSG00000145431,PDGFC,protein_coding
ENSG00000139679.18,Module 2,ENSG00000139679,LPAR6,protein_coding
ENSG00000186188.13,Module 1,ENSG00000186188,FFAR4,protein_coding
ENSG00000166025.20,Module 1,ENSG00000166025,AMOTL1,protein_coding
ENSG00000154380.21,Module 1,ENSG00000154380,ENAH,protein_coding
ENSG00000275793.1,Module 1,ENSG00000275793,RIMBP3,protein_coding
ENSG00000140939.17,Module 1,ENSG00000140939,NOL3,protein_coding
ENSG00000185842.17,Module 1,ENSG00000185842,DNAH14,protein_coding
ENSG00000228857.4,Module 5,ENSG00000228857,ACTR3-AS1,lncRNA
ENSG00000160219.14,Module 3,ENSG00000160219,GAB3,protein_coding
ENSG00000179314.19,Module 1,ENSG00000179314,WSCD1,protein_coding
ENSG00000251138.8,Module 1,ENSG00000251138,LINC02882,lncRNA
ENSG00000295168.1,Module 1,ENSG00000295168,ENSG00000295168,lncRNA
ENSG00000164877.21,Module 1,ENSG00000164877,MICALL2,protein_coding
ENSG00000022556.18,Module 1,ENSG00000022556,NLRP2,protein_coding
ENSG00000234546.6,Module 1,ENSG00000234546,LNCTAM34A,lncRNA
ENSG00000004660.17,Module 5,ENSG00000004660,CAMKK1,protein_coding
ENSG00000108924.15,Module 1,ENSG00000108924,HLF,protein_coding
ENSG00000234464.3,Module 1,ENSG00000234464,ENSG00000234464,lncRNA
ENSG00000018236.17,Module 1,ENSG00000018236,CNTN1,protein_coding
ENSG00000183496.7,Module 1,ENSG00000183496,MEX3B,protein_coding
ENSG00000186564.6,Module 1,ENSG00000186564,FOXD2,protein_coding
ENSG00000116761.14,Module 2,ENSG00000116761,CTH,protein_coding
ENSG00000073792.18,Module 1,ENSG00000073792,IGF2BP2,protein_coding
ENSG00000132763.17,Module 5,ENSG00000132763,MMACHC,protein_coding
ENSG00000003249.17,Module 1,ENSG00000003249,DBNDD1,protein_coding
ENSG00000187054.18,Module 1,ENSG00000187054,TMPRSS11A,protein_coding
ENSG00000215105.4,Module 1,ENSG00000215105,TTC3P1,transcribed_processed_pseudogene
ENSG00000287611.4,Module 1,ENSG00000287611,ENSG00000287611,lncRNA
ENSG00000187079.21,Module 1,ENSG00000187079,TEAD1,protein_coding
ENSG00000173253.18,Module 1,ENSG00000173253,DMRT2,protein_coding
ENSG00000102271.16,Module 1,ENSG00000102271,KLHL4,protein_coding
ENSG00000154734.18,Module 1,ENSG00000154734,ADAMTS1,protein_coding
ENSG00000182968.5,Module 1,ENSG00000182968,SOX1,protein_coding
ENSG00000138738.13,Module 1,ENSG00000138738,PRDM5,protein_coding
ENSG00000246100.6,Module 1,ENSG00000246100,LINC00900,lncRNA
ENSG00000197044.11,Module 1,ENSG00000197044,ZNF441,protein_coding
ENSG00000185112.6,Module 1,ENSG00000185112,FAM43A,protein_coding
ENSG00000166592.15,Module 1,ENSG00000166592,RRAD,protein_coding
ENSG00000159899.18,Module 2,ENSG00000159899,NPR2,protein_coding
ENSG00000237638.4,Module 1,ENSG00000237638,LINC02245,lncRNA
ENSG00000104081.16,Module 1,ENSG00000104081,BMF,protein_coding
ENSG00000263154.2,Module 5,ENSG00000263154,ENSG00000263154,lncRNA
ENSG00000102003.14,Module 4,ENSG00000102003,SYP,protein_coding
ENSG00000115705.24,Module 1,ENSG00000115705,TPO,protein_coding
ENSG00000138411.15,Module 1,ENSG00000138411,HECW2,protein_coding
ENSG00000260220.7,Module 1,ENSG00000260220,CCDC187,protein_coding
ENSG00000143819.15,Module 1,ENSG00000143819,EPHX1,protein_coding
ENSG00000310527.1,Module 1,ENSG00000310527,WASH9P,lncRNA
ENSG00000147255.21,Module 1,ENSG00000147255,IGSF1,protein_coding
ENSG00000137266.16,Module 1,ENSG00000137266,SLC22A23,protein_coding
ENSG00000237987.2,Module 1,ENSG00000237987,ENSG00000237987,lncRNA
ENSG00000246174.11,Module 2,ENSG00000246174,KCTD21-AS1,lncRNA
ENSG00000196159.15,Module 1,ENSG00000196159,FAT4,protein_coding
ENSG00000183060.18,Module 1,ENSG00000183060,LYSMD4,protein_coding
ENSG00000077264.19,Module 5,ENSG00000077264,PAK3,protein_coding
ENSG00000255571.10,Module 1,ENSG00000255571,MIR9-3HG,lncRNA
ENSG00000197587.14,Module 1,ENSG00000197587,DMBX1,protein_coding
ENSG00000055813.8,Module 1,ENSG00000055813,CCDC85A,protein_coding
ENSG00000291049.2,Module 5,ENSG00000291049,FAM86B3P,lncRNA
ENSG00000184221.13,Module 1,ENSG00000184221,OLIG1,protein_coding
ENSG00000166796.14,Module 1,ENSG00000166796,LDHC,protein_coding
ENSG00000267098.2,Module 1,ENSG00000267098,ENSG00000267098,lncRNA
ENSG00000155966.15,Module 5,ENSG00000155966,AFF2,protein_coding
ENSG00000164099.5,Module 1,ENSG00000164099,PRSS12,protein_coding
ENSG00000277693.3,Module 1,ENSG00000277693,ENSG00000277693,lncRNA
ENSG00000187391.24,Module 1,ENSG00000187391,MAGI2,protein_coding
ENSG00000183153.7,Module 1,ENSG00000183153,GJD3,protein_coding
ENSG00000293322.2,Module 1,ENSG00000293322,ENSG00000293322,lncRNA
ENSG00000164093.19,Module 1,ENSG00000164093,PITX2,protein_coding
ENSG00000277534.1,Module 1,ENSG00000277534,ENSG00000277534,lncRNA
ENSG00000256597.3,Module 1,ENSG00000256597,LINC02393,lncRNA
ENSG00000187068.4,Module 1,ENSG00000187068,C3orf70,protein_coding
ENSG00000138650.10,Module 1,ENSG00000138650,PCDH10,protein_coding
ENSG00000236972.2,Module 1,ENSG00000236972,FABP5P1,processed_pseudogene
ENSG00000243978.9,Module 1,ENSG00000243978,RTL9,protein_coding
ENSG00000128274.19,Module 1,ENSG00000128274,A4GALT,protein_coding
ENSG00000259551.2,Module 1,ENSG00000259551,ENSG00000259551,lncRNA
ENSG00000307433.1,Module 1,ENSG00000307433,ENSG00000307433,lncRNA
ENSG00000183087.17,Module 1,ENSG00000183087,GAS6,protein_coding
ENSG00000160408.18,Module 4,ENSG00000160408,ST6GALNAC6,protein_coding
ENSG00000203497.4,Module 5,ENSG00000203497,PDCD4-AS1,lncRNA
ENSG00000259291.2,Module 2,ENSG00000259291,ZNF710-AS1,lncRNA
ENSG00000226965.3,Module 1,ENSG00000226965,ENSG00000226965,lncRNA
ENSG00000196338.17,Module 1,ENSG00000196338,NLGN3,protein_coding
ENSG00000119227.10,Module 1,ENSG00000119227,PIGZ,protein_coding
ENSG00000183186.10,Module 1,ENSG00000183186,C2CD4C,protein_coding
ENSG00000070731.13,Module 1,ENSG00000070731,ST6GALNAC2,protein_coding
ENSG00000184304.17,Module 1,ENSG00000184304,PRKD1,protein_coding
ENSG00000173376.16,Module 1,ENSG00000173376,NDNF,protein_coding
ENSG00000102935.13,Module 1,ENSG00000102935,ZNF423,protein_coding
ENSG00000143318.15,Module 1,ENSG00000143318,CASQ1,protein_coding
ENSG00000306151.1,Module 1,ENSG00000306151,ENSG00000306151,lncRNA
ENSG00000280670.5,Module 5,ENSG00000280670,CCDC163,protein_coding
ENSG00000254321.3,Module 1,ENSG00000254321,ENSG00000254321,lncRNA
ENSG00000287693.1,Module 1,ENSG00000287693,ENSG00000287693,lncRNA
ENSG00000278390.8,Module 5,ENSG00000278390,KBTBD6-DT,lncRNA
ENSG00000306261.1,Module 1,ENSG00000306261,ENSG00000306261,lncRNA
ENSG00000175161.15,Module 1,ENSG00000175161,CADM2,protein_coding
ENSG00000160207.11,Module 1,ENSG00000160207,HSF2BP,protein_coding
ENSG00000303397.1,Module 1,ENSG00000303397,ENSG00000303397,lncRNA
ENSG00000187546.16,Module 1,ENSG00000187546,AGMO,protein_coding
ENSG00000167244.23,Module 1,ENSG00000167244,IGF2,protein_coding
ENSG00000166762.20,Module 1,ENSG00000166762,CATSPER2,protein_coding
ENSG00000147509.15,Module 1,ENSG00000147509,RGS20,protein_coding
ENSG00000113594.12,Module 1,ENSG00000113594,LIFR,protein_coding
ENSG00000140961.16,Module 1,ENSG00000140961,OSGIN1,protein_coding
ENSG00000074527.15,Module 1,ENSG00000074527,NTN4,protein_coding
ENSG00000223764.3,Module 1,ENSG00000223764,LINC02593,lncRNA
ENSG00000172817.6,Module 1,ENSG00000172817,CYP7B1,protein_coding
ENSG00000077942.21,Module 1,ENSG00000077942,FBLN1,protein_coding
ENSG00000271643.3,Module 1,ENSG00000271643,PDCD6IP-DT,lncRNA
ENSG00000075275.19,Module 1,ENSG00000075275,CELSR1,protein_coding
ENSG00000079337.18,Module 1,ENSG00000079337,RAPGEF3,protein_coding
ENSG00000227157.3,Module 1,ENSG00000227157,ENSG00000227157,lncRNA
ENSG00000082196.23,Module 1,ENSG00000082196,C1QTNF3,protein_coding
ENSG00000114529.15,Module 1,ENSG00000114529,C3orf52,protein_coding
ENSG00000148680.17,Module 1,ENSG00000148680,HTR7,protein_coding
ENSG00000200087.1,Module 4,ENSG00000200087,SNORA73B,snoRNA
ENSG00000170011.16,Module 1,ENSG00000170011,MYRIP,protein_coding
ENSG00000162639.18,Module 5,ENSG00000162639,HENMT1,protein_coding
ENSG00000234492.7,Module 5,ENSG00000234492,RPL34-DT,lncRNA
ENSG00000290960.2,Module 1,ENSG00000290960,ENSG00000290960,lncRNA
ENSG00000181754.9,Module 1,ENSG00000181754,AMIGO1,protein_coding
ENSG00000118473.25,Module 1,ENSG00000118473,SGIP1,protein_coding
ENSG00000204128.8,Module 1,ENSG00000204128,C2orf72,protein_coding
ENSG00000247934.4,Module 6,ENSG00000247934,ENSG00000247934,lncRNA
ENSG00000185507.23,Module 1,ENSG00000185507,IRF7,protein_coding
ENSG00000185156.6,Module 1,ENSG00000185156,MFSD6L,protein_coding
ENSG00000125813.16,Module 1,ENSG00000125813,PAX1,protein_coding
ENSG00000184254.20,Module 1,ENSG00000184254,ALDH1A3,protein_coding
ENSG00000135111.17,Module 1,ENSG00000135111,TBX3,protein_coding
ENSG00000206432.5,Module 1,ENSG00000206432,TMEM200C,protein_coding
ENSG00000287158.4,Module 1,ENSG00000287158,ENSG00000287158,lncRNA
ENSG00000258875.7,Module 2,ENSG00000258875,ENSG00000258875,lncRNA
ENSG00000170365.12,Module 1,ENSG00000170365,SMAD1,protein_coding
ENSG00000197472.16,Module 1,ENSG00000197472,ZNF695,protein_coding
ENSG00000228109.3,Module 1,ENSG00000228109,MELTF-AS1,lncRNA
ENSG00000164932.15,Module 1,ENSG00000164932,CTHRC1,protein_coding
ENSG00000185008.20,Module 1,ENSG00000185008,ROBO2,protein_coding
ENSG00000139910.21,Module 1,ENSG00000139910,NOVA1,protein_coding
ENSG00000164764.13,Module 1,ENSG00000164764,SBSPON,protein_coding
ENSG00000196562.18,Module 1,ENSG00000196562,SULF2,protein_coding
ENSG00000261777.7,Module 5,ENSG00000261777,DDX19A-DT,lncRNA
ENSG00000230707.3,Module 1,ENSG00000230707,HAPSTR2,protein_coding
ENSG00000301478.1,Module 1,ENSG00000301478,ENSG00000301478,lncRNA
ENSG00000232586.1,Module 1,ENSG00000232586,KIAA1614-AS1,lncRNA
ENSG00000122863.8,Module 1,ENSG00000122863,CHST3,protein_coding
ENSG00000168491.11,Module 1,ENSG00000168491,CCDC110,protein_coding
ENSG00000230606.12,Module 1,ENSG00000230606,APPAT,lncRNA
ENSG00000249568.1,Module 1,ENSG00000249568,ENSG00000249568,lncRNA
ENSG00000120594.19,Module 1,ENSG00000120594,PLXDC2,protein_coding
ENSG00000310469.1,Module 1,ENSG00000310469,HLA-H,lncRNA
ENSG00000158427.17,Module 5,ENSG00000158427,TMSB15B,protein_coding
ENSG00000254802.2,Module 1,ENSG00000254802,ENSG00000254802,lncRNA
ENSG00000133063.18,Module 1,ENSG00000133063,CHIT1,protein_coding
ENSG00000243155.1,Module 1,ENSG00000243155,ENSG00000243155,lncRNA
ENSG00000272338.2,Module 4,ENSG00000272338,ENSG00000272338,lncRNA
ENSG00000189184.13,Module 1,ENSG00000189184,PCDH18,protein_coding
ENSG00000261416.1,Module 2,ENSG00000261416,CORO1A-AS1,lncRNA
ENSG00000173083.18,Module 1,ENSG00000173083,HPSE,protein_coding
ENSG00000065534.22,Module 1,ENSG00000065534,MYLK,protein_coding
ENSG00000279141.5,Module 1,ENSG00000279141,LINC01451,lncRNA
ENSG00000301350.1,Module 1,ENSG00000301350,ENSG00000301350,lncRNA
ENSG00000135047.18,Module 1,ENSG00000135047,CTSL,protein_coding
ENSG00000187140.6,Module 1,ENSG00000187140,FOXD3,protein_coding
ENSG00000231826.9,Module 1,ENSG00000231826,LINC01819,lncRNA
ENSG00000170775.4,Module 1,ENSG00000170775,GPR37,protein_coding
ENSG00000099256.21,Module 1,ENSG00000099256,PRTFDC1,protein_coding
ENSG00000290425.2,Module 1,ENSG00000290425,PI4KAP1,lncRNA
ENSG00000277531.3,Module 1,ENSG00000277531,PNMA8C,protein_coding
ENSG00000298599.1,Module 1,ENSG00000298599,ENSG00000298599,lncRNA
ENSG00000105549.11,Module 1,ENSG00000105549,SPMAP2,protein_coding
ENSG00000151892.18,Module 1,ENSG00000151892,GFRA1,protein_coding
ENSG00000099889.16,Module 5,ENSG00000099889,ARVCF,protein_coding
ENSG00000196781.18,Module 1,ENSG00000196781,TLE1,protein_coding
ENSG00000275954.6,Module 1,ENSG00000275954,TBC1D3F,protein_coding
ENSG00000234147.5,Module 1,ENSG00000234147,ENSG00000234147,lncRNA
ENSG00000288658.2,Module 1,ENSG00000288658,RNF228,protein_coding
ENSG00000116106.14,Module 1,ENSG00000116106,EPHA4,protein_coding
ENSG00000144821.12,Module 1,ENSG00000144821,MYH15,protein_coding
ENSG00000309493.1,Module 1,ENSG00000309493,ENSG00000309493,lncRNA
ENSG00000227640.5,Module 1,ENSG00000227640,SOX21-AS1,lncRNA
ENSG00000224965.2,Module 4,ENSG00000224965,KCNC4-DT,lncRNA
ENSG00000091656.19,Module 1,ENSG00000091656,ZFHX4,protein_coding
ENSG00000121440.16,Module 6,ENSG00000121440,PDZRN3,protein_coding
ENSG00000003137.10,Module 1,ENSG00000003137,CYP26B1,protein_coding
ENSG00000290888.2,Module 1,ENSG00000290888,ENSG00000290888,lncRNA
ENSG00000188613.8,Module 1,ENSG00000188613,NANOS1,protein_coding
ENSG00000198892.9,Module 1,ENSG00000198892,SHISA4,protein_coding
ENSG00000090104.14,Module 2,ENSG00000090104,RGS1,protein_coding
ENSG00000236028.2,Module 1,ENSG00000236028,EYA2-AS1,lncRNA
ENSG00000151693.13,Module 1,ENSG00000151693,ASAP2,protein_coding
ENSG00000158966.18,Module 1,ENSG00000158966,CACHD1,protein_coding
ENSG00000132837.17,Module 2,ENSG00000132837,DMGDH,protein_coding
ENSG00000139155.11,Module 1,ENSG00000139155,SLCO1C1,protein_coding
ENSG00000178965.15,Module 1,ENSG00000178965,ERICH3,protein_coding
ENSG00000258768.2,Module 3,ENSG00000258768,ENSG00000258768,lncRNA
ENSG00000237499.8,Module 2,ENSG00000237499,WAKMAR2,lncRNA
ENSG00000285205.2,Module 1,ENSG00000285205,GSC-DT,lncRNA
ENSG00000306533.1,Module 2,ENSG00000306533,ENSG00000306533,lncRNA
ENSG00000304458.1,Module 1,ENSG00000304458,ENSG00000304458,lncRNA
ENSG00000210077.1,Module 4,ENSG00000210077,MT-TV,Mt_tRNA
ENSG00000231993.3,Module 6,ENSG00000231993,EP300-AS1,lncRNA
ENSG00000253452.7,Module 1,ENSG00000253452,ENSG00000253452,lncRNA
ENSG00000120327.7,Module 1,ENSG00000120327,PCDHB14,protein_coding
ENSG00000260526.1,Module 4,ENSG00000260526,AP1AR-DT,lncRNA
ENSG00000260423.4,Module 1,ENSG00000260423,LINC02367,lncRNA
ENSG00000077092.22,Module 1,ENSG00000077092,RARB,protein_coding
ENSG00000149043.18,Module 1,ENSG00000149043,SYT8,protein_coding
ENSG00000175592.11,Module 1,ENSG00000175592,FOSL1,protein_coding
ENSG00000165943.7,Module 5,ENSG00000165943,MOAP1,protein_coding
ENSG00000288833.3,Module 4,ENSG00000288833,ENSG00000288833,lncRNA
ENSG00000135547.10,Module 1,ENSG00000135547,HEY2,protein_coding
